,FullClassPath,Project_x,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Project_y,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
2096,org.mars_sim.msp.core.person.ai.mission.MissionPlanning,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MissionPlanning,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/MissionPlanning.java,mars-sim-3.1.0,MissionPlanning,202,15,16,8,6,False,False,2,False,False,12,11,7,9,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
2097,org.mars_sim.msp.core.person.ai.mission.RescueSalvageVehicle,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RescueSalvageVehicle,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/RescueSalvageVehicle.java,mars-sim-3.1.0,RescueSalvageVehicle,914,19,23,1,8,False,False,3,False,False,75,23,27,145,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2098,org.mars_sim.msp.core.person.ai.mission.RoverMission,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,RoverMission,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/RoverMission.java,mars-sim-3.1.0,RoverMission,1053,18,27,1,5,False,False,2,False,False,91,31,42,167,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
2099,org.mars_sim.msp.core.person.ai.mission.Trade,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Trade,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/Trade.java,mars-sim-3.1.0,Trade,1099,25,30,0,14,False,False,1,False,False,102,17,34,165,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2100,org.mars_sim.msp.core.person.ai.mission.TradeUtil,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,TradeUtil,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/TradeUtil.java,mars-sim-3.1.0,TradeUtil,831,16,16,0,10,False,False,2,False,False,62,61,29,97,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2101,org.mars_sim.msp.core.person.ai.mission.TravelToSettlement,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TravelToSettlement,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/TravelToSettlement.java,mars-sim-3.1.0,TravelToSettlement,645,11,13,1,7,False,False,3,False,False,49,15,20,88,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2102,org.mars_sim.msp.core.person.ai.mission.VehicleMission,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,VehicleMission,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/VehicleMission.java,mars-sim-3.1.0,VehicleMission,1612,26,52,2,21,False,False,2,False,False,89,41,34,180,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
2103,org.mars_sim.msp.core.person.ai.mission.meta.AreologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AreologyFieldStudyMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/AreologyFieldStudyMeta.java,mars-sim-3.1.0,AreologyFieldStudyMeta,158,4,5,0,3,False,False,4,False,False,16,4,15,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2104,org.mars_sim.msp.core.person.ai.mission.meta.BiologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BiologyFieldStudyMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/BiologyFieldStudyMeta.java,mars-sim-3.1.0,BiologyFieldStudyMeta,158,4,5,0,3,False,False,4,False,False,16,4,15,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2105,org.mars_sim.msp.core.person.ai.mission.meta.BuildingConstructionMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BuildingConstructionMissionMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/BuildingConstructionMissionMeta.java,mars-sim-3.1.0,BuildingConstructionMissionMeta,220,3,7,0,5,False,False,4,False,False,17,6,13,22,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2106,org.mars_sim.msp.core.person.ai.mission.meta.BuildingSalvageMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BuildingSalvageMissionMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/BuildingSalvageMissionMeta.java,mars-sim-3.1.0,BuildingSalvageMissionMeta,146,3,5,0,3,False,False,4,False,False,11,4,12,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2107,org.mars_sim.msp.core.person.ai.mission.meta.EmergencySupplyMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EmergencySupplyMissionMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/EmergencySupplyMissionMeta.java,mars-sim-3.1.0,EmergencySupplyMissionMeta,144,2,5,0,3,False,False,4,False,False,14,4,10,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2108,org.mars_sim.msp.core.person.ai.mission.meta.ExplorationMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ExplorationMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/ExplorationMeta.java,mars-sim-3.1.0,ExplorationMeta,141,4,5,0,3,False,False,2,False,False,13,4,12,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2109,org.mars_sim.msp.core.person.ai.mission.meta.MeteorologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MeteorologyFieldStudyMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/MeteorologyFieldStudyMeta.java,mars-sim-3.1.0,MeteorologyFieldStudyMeta,155,4,5,0,3,False,False,4,False,False,16,4,15,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2110,org.mars_sim.msp.core.person.ai.mission.meta.MiningMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MiningMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/MiningMeta.java,mars-sim-3.1.0,MiningMeta,161,4,5,0,3,False,False,2,False,False,15,4,13,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2111,org.mars_sim.msp.core.person.ai.mission.meta.RescueSalvageVehicleMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RescueSalvageVehicleMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/RescueSalvageVehicleMeta.java,mars-sim-3.1.0,RescueSalvageVehicleMeta,177,2,5,0,3,False,False,4,False,False,13,4,10,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2112,org.mars_sim.msp.core.person.ai.mission.meta.TradeMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TradeMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/TradeMeta.java,mars-sim-3.1.0,TradeMeta,219,4,6,0,4,False,False,2,False,False,17,5,16,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2113,org.mars_sim.msp.core.person.ai.mission.meta.TravelToSettlementMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TravelToSettlementMeta,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/TravelToSettlementMeta.java,mars-sim-3.1.0,TravelToSettlementMeta,177,2,6,0,4,False,False,4,False,False,14,6,14,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2114,org.mars_sim.msp.core.person.ai.role.RoleUtil,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,RoleUtil,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/role/RoleUtil.java,mars-sim-3.1.0,RoleUtil,219,3,9,0,4,False,False,2,False,False,6,13,10,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2115,org.mars_sim.msp.core.person.ai.social.RelationshipManager,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RelationshipManager,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/social/RelationshipManager.java,mars-sim-3.1.0,RelationshipManager,581,13,21,0,9,False,False,2,True,False,28,32,29,60,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2116,org.mars_sim.msp.core.person.ai.task.AssistScientificStudyResearcher,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AssistScientificStudyResearcher,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/AssistScientificStudyResearcher.java,mars-sim-3.1.0,AssistScientificStudyResearcher,366,8,12,0,6,False,False,4,True,False,26,7,22,58,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2117,org.mars_sim.msp.core.person.ai.task.CollectMinedMinerals,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CollectMinedMinerals,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/CollectMinedMinerals.java,mars-sim-3.1.0,CollectMinedMinerals,461,12,13,0,3,False,False,3,False,False,36,8,27,68,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2118,org.mars_sim.msp.core.person.ai.task.CollectResources,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CollectResources,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/CollectResources.java,mars-sim-3.1.0,CollectResources,430,12,13,0,3,False,False,2,False,False,22,10,23,50,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2119,org.mars_sim.msp.core.person.ai.task.ConnectWithEarth,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ConnectWithEarth,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ConnectWithEarth.java,mars-sim-3.1.0,ConnectWithEarth,198,8,9,0,4,False,False,3,False,False,8,4,19,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2120,org.mars_sim.msp.core.person.ai.task.ConsolidateContainers,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ConsolidateContainers,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ConsolidateContainers.java,mars-sim-3.1.0,ConsolidateContainers,327,8,9,0,2,False,False,2,False,False,25,6,18,40,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2121,org.mars_sim.msp.core.person.ai.task.CookMeal,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CookMeal,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/CookMeal.java,mars-sim-3.1.0,CookMeal,569,14,17,0,9,False,False,2,False,False,43,13,24,57,0.0,True,False,False,True,False,public,0,0,0,False,Structurer
2122,org.mars_sim.msp.core.person.ai.task.DigLocalIce,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DigLocalIce,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/DigLocalIce.java,mars-sim-3.1.0,DigLocalIce,474,15,11,0,3,False,False,3,False,False,29,3,25,74,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2123,org.mars_sim.msp.core.person.ai.task.DigLocalRegolith,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DigLocalRegolith,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/DigLocalRegolith.java,mars-sim-3.1.0,DigLocalRegolith,478,15,11,0,3,False,False,3,False,False,29,3,25,77,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2124,org.mars_sim.msp.core.person.ai.task.DriveGroundVehicle,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DriveGroundVehicle,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/DriveGroundVehicle.java,mars-sim-3.1.0,DriveGroundVehicle,590,14,14,0,6,False,False,3,False,False,38,8,20,63,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2125,org.mars_sim.msp.core.person.ai.task.EVAOperation,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EVAOperation,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/EVAOperation.java,mars-sim-3.1.0,EVAOperation,726,16,21,2,4,False,False,4,False,False,46,25,33,129,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
2126,org.mars_sim.msp.core.person.ai.task.EatDrink,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,EatDrink,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/EatDrink.java,mars-sim-3.1.0,EatDrink,1256,43,26,0,7,False,False,2,False,False,115,24,33,108,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2127,org.mars_sim.msp.core.person.ai.task.EnterAirlock,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EnterAirlock,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/EnterAirlock.java,mars-sim-3.1.0,EnterAirlock,618,15,12,0,2,False,False,2,False,False,32,9,23,99,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2128,org.mars_sim.msp.core.person.ai.task.ExitAirlock,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ExitAirlock,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ExitAirlock.java,mars-sim-3.1.0,ExitAirlock,905,17,18,0,3,False,False,2,False,False,55,16,31,157,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2129,org.mars_sim.msp.core.person.ai.task.HaveConversation,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HaveConversation,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/HaveConversation.java,mars-sim-3.1.0,HaveConversation,399,10,11,0,3,False,False,2,False,False,34,5,24,35,0.0,True,False,False,True,False,public,0,0,0,False,Structurer
2130,org.mars_sim.msp.core.person.ai.task.LoadVehicleEVA,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,LoadVehicleEVA,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/LoadVehicleEVA.java,mars-sim-3.1.0,LoadVehicleEVA,1246,21,24,0,7,False,False,5,False,False,107,39,37,139,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2131,org.mars_sim.msp.core.person.ai.task.LoadVehicleGarage,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,LoadVehicleGarage,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/LoadVehicleGarage.java,mars-sim-3.1.0,LoadVehicleGarage,1475,21,25,0,9,False,False,3,False,False,133,45,38,144,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2132,org.mars_sim.msp.core.person.ai.task.MaintainGroundVehicleGarage,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MaintainGroundVehicleGarage,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MaintainGroundVehicleGarage.java,mars-sim-3.1.0,MaintainGroundVehicleGarage,538,9,14,0,9,False,False,4,False,False,44,9,33,69,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2133,org.mars_sim.msp.core.person.ai.task.Maintenance,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Maintenance,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/Maintenance.java,mars-sim-3.1.0,Maintenance,530,6,16,0,5,False,False,1,False,False,50,15,28,58,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2134,org.mars_sim.msp.core.person.ai.task.MaintenanceEVA,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MaintenanceEVA,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MaintenanceEVA.java,mars-sim-3.1.0,MaintenanceEVA,433,6,11,0,5,False,False,4,False,False,31,5,31,59,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2135,org.mars_sim.msp.core.person.ai.task.ManufactureConstructionMaterials,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ManufactureConstructionMaterials,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ManufactureConstructionMaterials.java,mars-sim-3.1.0,ManufactureConstructionMaterials,740,5,23,0,11,False,False,3,False,False,54,21,29,110,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2136,org.mars_sim.msp.core.person.ai.task.ManufactureGood,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ManufactureGood,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ManufactureGood.java,mars-sim-3.1.0,ManufactureGood,717,5,22,0,12,False,False,2,False,False,59,21,26,108,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2137,org.mars_sim.msp.core.person.ai.task.MedicalAssistance,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,MedicalAssistance,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MedicalAssistance.java,mars-sim-3.1.0,MedicalAssistance,449,12,16,0,7,False,False,2,False,False,27,9,37,71,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2138,org.mars_sim.msp.core.person.ai.task.MeetTogether,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MeetTogether,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MeetTogether.java,mars-sim-3.1.0,MeetTogether,376,11,8,0,3,False,False,2,True,False,33,5,22,41,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2139,org.mars_sim.msp.core.person.ai.task.MineSite,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MineSite,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MineSite.java,mars-sim-3.1.0,MineSite,459,12,12,0,3,False,False,2,False,False,30,7,26,61,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2140,org.mars_sim.msp.core.person.ai.task.NegotiateTrade,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NegotiateTrade,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/NegotiateTrade.java,mars-sim-3.1.0,NegotiateTrade,412,14,10,0,3,False,False,2,False,False,15,5,29,30,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2141,org.mars_sim.msp.core.person.ai.task.OperateVehicle,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OperateVehicle,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/OperateVehicle.java,mars-sim-3.1.0,OperateVehicle,690,13,20,1,10,False,False,2,False,False,43,9,29,66,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
2142,org.mars_sim.msp.core.person.ai.task.PrepareDessert,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PrepareDessert,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/PrepareDessert.java,mars-sim-3.1.0,PrepareDessert,441,7,13,0,8,False,False,2,False,False,27,7,21,50,0.0,True,False,False,True,False,public,0,0,0,False,Structurer
2143,org.mars_sim.msp.core.person.ai.task.PrescribeMedication,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PrescribeMedication,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/PrescribeMedication.java,mars-sim-3.1.0,PrescribeMedication,479,8,9,0,2,False,False,2,False,False,47,5,32,84,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2144,org.mars_sim.msp.core.person.ai.task.ProduceFood,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ProduceFood,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ProduceFood.java,mars-sim-3.1.0,ProduceFood,765,7,23,0,14,False,False,2,False,False,51,23,26,121,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2145,org.mars_sim.msp.core.person.ai.task.RepairEVAMalfunction,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,RepairEVAMalfunction,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/RepairEVAMalfunction.java,mars-sim-3.1.0,RepairEVAMalfunction,609,9,17,0,6,False,False,5,False,False,48,18,32,81,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2146,org.mars_sim.msp.core.person.ai.task.RepairMalfunction,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,RepairMalfunction,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/RepairMalfunction.java,mars-sim-3.1.0,RepairMalfunction,897,8,22,0,6,False,False,2,False,False,77,29,32,144,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2147,org.mars_sim.msp.core.person.ai.task.RespondToStudyInvitation,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RespondToStudyInvitation,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/RespondToStudyInvitation.java,mars-sim-3.1.0,RespondToStudyInvitation,336,8,9,0,4,False,False,4,False,False,25,4,25,55,0.0,True,False,False,True,False,public,0,0,0,False,Structurer
2148,org.mars_sim.msp.core.person.ai.task.RestingMedicalRecovery,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RestingMedicalRecovery,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/RestingMedicalRecovery.java,mars-sim-3.1.0,RestingMedicalRecovery,310,10,10,0,3,False,False,3,False,False,21,3,21,40,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2149,org.mars_sim.msp.core.person.ai.task.ReviewJobReassignment,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ReviewJobReassignment,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ReviewJobReassignment.java,mars-sim-3.1.0,ReviewJobReassignment,251,9,8,0,3,False,False,3,False,False,11,3,21,31,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2150,org.mars_sim.msp.core.person.ai.task.ReviewMissionPlan,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ReviewMissionPlan,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ReviewMissionPlan.java,mars-sim-3.1.0,ReviewMissionPlan,559,10,10,0,3,False,False,3,False,False,24,5,36,81,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2151,org.mars_sim.msp.core.person.ai.task.Sleep,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sleep,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/Sleep.java,mars-sim-3.1.0,Sleep,781,19,15,0,9,False,False,1,False,False,51,9,29,117,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2152,org.mars_sim.msp.core.person.ai.task.StudyFieldSamples,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,StudyFieldSamples,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/StudyFieldSamples.java,mars-sim-3.1.0,StudyFieldSamples,743,13,29,1,17,False,False,3,False,False,55,20,36,104,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2153,org.mars_sim.msp.core.person.ai.task.Teach,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Teach,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/Teach.java,mars-sim-3.1.0,Teach,502,7,14,0,8,False,False,1,False,False,43,10,23,92,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
2154,org.mars_sim.msp.core.person.ai.task.TendGreenhouse,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TendGreenhouse,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/TendGreenhouse.java,mars-sim-3.1.0,TendGreenhouse,578,16,17,1,6,False,False,2,False,False,41,11,25,60,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
2155,org.mars_sim.msp.core.person.ai.task.UnloadVehicleEVA,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,UnloadVehicleEVA,mars-sim-v3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/UnloadVehicleEVA.java,mars-sim-3.1.0,UnloadVehicleEVA,679,14,14,0,7,False,False,5,False,False,62,7,33,118,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
