,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
64,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.Bzip2Extractor,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bzip2Extractor,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/Bzip2Extractor.java,Bzip2Extractor,116,0,2,0,0,False,False,2,True,False,4,5,14,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
65,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.GzipExtractor,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GzipExtractor,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/GzipExtractor.java,GzipExtractor,128,0,2,0,0,False,False,2,True,False,7,5,15,19,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
66,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.LzmaExtractor,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LzmaExtractor,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/LzmaExtractor.java,LzmaExtractor,116,0,2,0,0,False,False,2,True,False,4,5,14,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
67,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.RarExtractor,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RarExtractor,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/RarExtractor.java,RarExtractor,124,0,2,0,0,False,False,2,True,False,7,5,15,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
68,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.SevenZipExtractor,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SevenZipExtractor,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/SevenZipExtractor.java,SevenZipExtractor,127,0,2,0,0,False,False,3,True,False,5,5,13,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
69,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.TarExtractor,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TarExtractor,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/TarExtractor.java,TarExtractor,126,0,2,0,0,False,False,2,True,False,7,5,15,19,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
70,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.XzExtractor,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,XzExtractor,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/XzExtractor.java,XzExtractor,116,0,2,0,0,False,False,2,True,False,4,5,14,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
71,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.ZipExtractor,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ZipExtractor,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/compressed/extractcontents/helpers/ZipExtractor.java,ZipExtractor,141,0,2,0,0,False,False,2,True,False,9,5,17,21,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
72,com.amaze.filemanager.filesystem.files.EncryptDecryptUtils,AmazeFileManager-v3.5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EncryptDecryptUtils,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/files/EncryptDecryptUtils.java,EncryptDecryptUtils,243,1,3,0,0,False,False,3,False,False,5,13,21,31,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
73,com.amaze.filemanager.filesystem.files.FileListSorter,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FileListSorter,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/files/FileListSorter.java,FileListSorter,126,3,3,0,1,False,False,3,True,False,9,4,2,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
74,com.amaze.filemanager.filesystem.files.FileUtils,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,FileUtils,gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/util/FileUtils.java,FileUtils,86,1,3,0,0,False,False,2,False,False,1,6,12,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
75,com.amaze.filemanager.filesystem.files.GenericCopyUtil,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GenericCopyUtil,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/files/GenericCopyUtil.java,GenericCopyUtil,446,8,7,0,0,False,False,3,False,False,22,13,34,82,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
76,com.amaze.filemanager.filesystem.smbstreamer.StreamServer,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,StreamServer,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/smbstreamer/StreamServer.java,StreamServer,721,8,2,0,0,False,False,2,True,False,45,1,24,74,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
77,com.amaze.filemanager.filesystem.smbstreamer.Streamer,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Streamer,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/smbstreamer/Streamer.java,Streamer,157,6,6,1,2,False,False,1,True,False,13,9,7,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
78,com.amaze.filemanager.filesystem.ssh.SshClientUtils,AmazeFileManager-v3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SshClientUtils,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/ssh/SshClientUtils.java,SshClientUtils,320,1,11,0,0,False,False,3,False,False,8,18,32,35,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
79,com.amaze.filemanager.filesystem.ssh.SshConnectionPool,AmazeFileManager-v3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SshConnectionPool,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/filesystem/ssh/SshConnectionPool.java,SshConnectionPool,352,6,11,1,4,False,False,3,False,False,16,19,19,18,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
80,com.amaze.filemanager.ui.ItemPopupMenu,AmazeFileManager-v3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ItemPopupMenu,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/ItemPopupMenu.java,ItemPopupMenu,271,13,1,0,0,False,False,3,False,False,5,1,26,38,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
81,com.amaze.filemanager.ui.activities.AboutActivity,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,AboutActivity,Omni-Notes-v6.0.5/omniNotes/src/main/java/it/feio/android/omninotes/AboutActivity.java,AboutActivity,59,0,4,0,0,False,False,2,False,False,0,1,3,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
82,edu.usf.cutr.opentripplanner.android.AboutActivity,OpenTripPlanner-for-Android-v2.1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,AboutActivity,Omni-Notes-v6.0.5/omniNotes/src/main/java/it/feio/android/omninotes/AboutActivity.java,AboutActivity,59,0,4,0,0,False,False,2,False,False,0,1,3,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
83,com.amaze.filemanager.ui.activities.DatabaseViewerActivity,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DatabaseViewerActivity,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/DatabaseViewerActivity.java,DatabaseViewerActivity,171,9,7,0,1,True,False,3,False,False,5,5,17,20,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
84,com.amaze.filemanager.ui.activities.MainActivity,AmazeFileManager-v3.5.2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,MainActivity,Timber-v1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,False,False,2,False,False,17,12,44,81,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
85,com.naman14.timber.activities.MainActivity,Timber-v1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,MainActivity,Timber-v1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,False,False,2,False,False,17,12,44,81,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
86,com.xiecc.seeWeather.modules.ui.MainActivity,SeeWeather-2.03,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,MainActivity,Timber-v1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,False,False,2,False,False,17,12,44,81,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
87,de.danoeh.antennapod.activity.MainActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,MainActivity,Timber-v1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,False,False,2,False,False,17,12,44,81,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
88,it.feio.android.omninotes.MainActivity,Omni-Notes-v6.0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,MainActivity,Timber-v1.8/app/src/main/java/com/naman14/timber/activities/MainActivity.java,MainActivity,499,19,18,3,1,False,False,2,False,False,17,12,44,81,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
89,com.amaze.filemanager.ui.activities.PreferencesActivity,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PreferencesActivity,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/PreferencesActivity.java,PreferencesActivity,329,11,16,1,1,False,False,2,False,False,15,13,37,24,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
90,com.amaze.filemanager.ui.activities.TextEditorActivity,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,TextEditorActivity,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/TextEditorActivity.java,TextEditorActivity,636,19,17,0,0,False,False,3,False,False,32,16,49,107,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
91,com.amaze.filemanager.ui.activities.superclasses.PreferenceActivity,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PreferenceActivity,gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/PreferenceActivity.java,PreferenceActivity,169,2,7,0,2,False,False,2,False,False,4,6,22,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
92,de.danoeh.antennapod.activity.PreferenceActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PreferenceActivity,gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/settings/PreferenceActivity.java,PreferenceActivity,169,2,7,0,2,False,False,2,False,False,4,6,22,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
93,com.amaze.filemanager.ui.activities.superclasses.ThemedActivity,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ThemedActivity,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/activities/superclasses/ThemedActivity.java,ThemedActivity,278,0,10,3,4,False,False,2,False,False,28,3,23,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
94,com.amaze.filemanager.ui.colors.ColorUtils,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ColorUtils,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/colors/ColorUtils.java,ColorUtils,68,0,1,0,0,False,False,2,False,False,1,4,6,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
95,com.amaze.filemanager.ui.dialogs.ColorPickerDialog,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ColorPickerDialog,gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerDialog.java,ColorPickerDialog,202,16,16,5,2,False,False,3,False,False,12,22,10,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
96,org.gnucash.android.ui.colorpicker.ColorPickerDialog,gnucash-android-v2.4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ColorPickerDialog,gnucash-android-v2.4.1/app/src/main/java/org/gnucash/android/ui/colorpicker/ColorPickerDialog.java,ColorPickerDialog,202,16,16,5,2,False,False,3,False,False,12,22,10,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
97,com.amaze.filemanager.ui.dialogs.GeneralDialogCreation,AmazeFileManager-v3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GeneralDialogCreation,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/dialogs/GeneralDialogCreation.java,GeneralDialogCreation,1446,1,11,0,0,False,False,3,False,False,49,53,88,227,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
98,com.amaze.filemanager.ui.dialogs.SftpConnectDialog,AmazeFileManager-v3.5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SftpConnectDialog,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/dialogs/SftpConnectDialog.java,SftpConnectDialog,532,8,2,0,0,False,False,3,False,False,20,2,48,70,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
99,com.amaze.filemanager.ui.dialogs.SmbSearchDialog,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SmbSearchDialog,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/dialogs/SmbSearchDialog.java,SmbSearchDialog,236,5,3,0,0,False,False,3,False,False,14,2,25,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
100,com.amaze.filemanager.ui.dialogs.share.ShareTask,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ShareTask,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/dialogs/share/ShareTask.java,ShareTask,134,7,3,0,0,False,False,2,False,False,4,4,14,9,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
101,com.amaze.filemanager.ui.fragments.AppsListFragment,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,AppsListFragment,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/AppsListFragment.java,AppsListFragment,188,11,7,0,1,False,False,3,False,False,6,8,22,16,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
102,com.amaze.filemanager.ui.fragments.CloudSheetFragment,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CloudSheetFragment,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/CloudSheetFragment.java,CloudSheetFragment,176,3,4,1,0,False,False,3,False,False,3,5,20,11,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
103,com.amaze.filemanager.ui.fragments.CompressedExplorerFragment,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,CompressedExplorerFragment,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/CompressedExplorerFragment.java,CompressedExplorerFragment,542,34,20,0,2,False,False,3,False,False,27,11,54,68,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
104,com.amaze.filemanager.ui.fragments.DbViewerFragment,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DbViewerFragment,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/DbViewerFragment.java,DbViewerFragment,96,7,3,0,0,False,False,3,False,False,1,4,16,10,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
105,com.amaze.filemanager.ui.fragments.FtpServerFragment,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,FtpServerFragment,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/FtpServerFragment.java,FtpServerFragment,697,12,29,4,8,False,False,3,False,False,25,17,48,119,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
106,com.amaze.filemanager.ui.fragments.MainFragment,AmazeFileManager-v3.5.2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,MainFragment,Timber-v1.8/app/src/main/java/com/naman14/timber/fragments/MainFragment.java,MainFragment,146,2,7,1,0,False,False,2,False,False,3,7,21,15,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
107,edu.usf.cutr.opentripplanner.android.fragments.MainFragment,OpenTripPlanner-for-Android-v2.1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,MainFragment,Timber-v1.8/app/src/main/java/com/naman14/timber/fragments/MainFragment.java,MainFragment,146,2,7,1,0,False,False,2,False,False,3,7,21,15,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
108,com.amaze.filemanager.ui.fragments.ProcessViewerFragment,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,ProcessViewerFragment,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/ProcessViewerFragment.java,ProcessViewerFragment,474,13,10,1,0,False,False,3,False,False,13,12,42,55,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
109,com.amaze.filemanager.ui.fragments.SearchWorkerFragment,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SearchWorkerFragment,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/SearchWorkerFragment.java,SearchWorkerFragment,104,8,4,0,0,False,False,3,False,False,0,3,8,2,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
110,com.amaze.filemanager.ui.fragments.TabFragment,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,TabFragment,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/TabFragment.java,TabFragment,425,14,14,0,2,False,False,2,False,False,30,20,33,51,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
111,com.amaze.filemanager.ui.fragments.preference_fragments.ColorPref,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ColorPref,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/ColorPref.java,ColorPref,356,10,15,0,0,False,False,2,False,False,20,7,21,34,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
112,com.amaze.filemanager.ui.fragments.preference_fragments.FoldersPref,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FoldersPref,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/FoldersPref.java,FoldersPref,300,5,8,0,0,False,False,2,False,False,3,8,24,53,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
113,com.amaze.filemanager.ui.fragments.preference_fragments.PrefFrag,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PrefFrag,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/PrefFrag.java,PrefFrag,417,4,6,0,0,False,False,2,False,False,12,6,42,58,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
114,com.amaze.filemanager.ui.fragments.preference_fragments.PreferencesConstants,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PreferencesConstants,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/fragments/preference_fragments/PreferencesConstants.java,PreferencesConstants,103,54,0,0,0,False,False,2,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
115,com.amaze.filemanager.ui.icons.Icons,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Icons,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/icons/Icons.java,Icons,252,3,5,0,1,False,False,1,False,False,8,10,4,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
116,com.keepassdroid.icons.Icons,keepassdroid-v2.5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Icons,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/icons/Icons.java,Icons,252,3,5,0,1,False,False,1,False,False,8,10,4,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
117,com.amaze.filemanager.ui.notifications.NotificationConstants,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NotificationConstants,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/notifications/NotificationConstants.java,NotificationConstants,131,11,3,1,0,False,False,2,False,False,9,5,8,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
118,com.amaze.filemanager.ui.views.Indicator,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Indicator,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/Indicator.java,Indicator,820,50,25,6,5,False,False,1,True,False,22,30,19,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
119,com.amaze.filemanager.ui.views.RoundedImageView,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RoundedImageView,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/RoundedImageView.java,RoundedImageView,198,7,7,3,1,False,False,3,False,False,10,13,15,14,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
120,com.amaze.filemanager.ui.views.ScrimInsetsRelativeLayout,AmazeFileManager-v3.5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ScrimInsetsRelativeLayout,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/ScrimInsetsRelativeLayout.java,ScrimInsetsRelativeLayout,147,4,6,1,0,False,False,4,False,False,5,6,9,5,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
121,com.amaze.filemanager.ui.views.WarnableTextInputValidator,AmazeFileManager-v3.5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WarnableTextInputValidator,AmazeFileManager-v3.5.2/app/src/main/java/com/amaze/filemanager/ui/views/WarnableTextInputValidator.java,WarnableTextInputValidator,138,6,6,1,0,False,False,4,True,False,3,7,9,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
