,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass
2181,org.kse.gui.dialogs.importexport.DImportKeyPairPkcs12,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2182,org.kse.gui.dialogs.importexport.DImportKeyPairType,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2183,org.kse.gui.dialogs.sign.DSignCsr,keystore-explorer-5.4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2184,org.kse.gui.dialogs.sign.DSignJar,keystore-explorer-5.4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2185,org.kse.gui.dnchooser.RdnPanel,keystore-explorer-5.4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,org.kse.gui.error.DErrorDetail,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2187,org.kse.gui.error.DProblem,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2188,org.kse.gui.error.ErrorTreeCellRend,keystore-explorer-5.4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,org.kse.gui.jar.JarInfoTableCellRend,keystore-explorer-5.4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,org.kse.gui.jar.JarInfoTableModel,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2191,org.kse.gui.oid.DObjectIdChooser,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2192,org.kse.gui.oid.JObjectId,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2193,org.kse.gui.password.DChangePassword,keystore-explorer-5.4.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2194,org.kse.gui.password.DGetNewPassword,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2195,org.kse.gui.password.JPasswordQualityField,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2196,org.kse.gui.quickstart.JQuickStartButton,keystore-explorer-5.4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,org.kse.gui.quickstart.JQuickStartPane,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2198,org.kse.gui.tipoftheday.DTipOfTheDay,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2199,org.kse.utilities.ArrayUtils,keystore-explorer-5.4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2200,org.kse.utilities.DialogViewer,keystore-explorer-5.4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2201,org.kse.utilities.asn1.Asn1Dump,keystore-explorer-5.4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2202,org.kse.utilities.buffer.KeyPairBufferEntry,keystore-explorer-5.4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,org.kse.utilities.history.AlwaysIdenticalKeyStoreState,keystore-explorer-5.4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2204,org.kse.utilities.history.KeyStoreState,keystore-explorer-5.4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2205,org.kse.utilities.io.IOUtils,keystore-explorer-5.4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2206,org.kse.utilities.oid.ObjectIdComparator,keystore-explorer-5.4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2207,org.kse.utilities.pem.PemUtil,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2208,org.kse.utilities.ssl.SslUtils,keystore-explorer-5.4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2209,org.mars_sim.android.ApplicationTest,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2210,org.mars_sim.headless.MarsProjectHeadless,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2211,org.mars_sim.headless.MarsProjectHeadlessStarter,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2212,org.mars_sim.headless.SimuLoggingFormatter,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2213,org.mars_sim.javafx.AnimatedTableRow,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,org.mars_sim.javafx.BorderSlideBar,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2215,org.mars_sim.javafx.BrowserJFX,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2216,org.mars_sim.javafx.ChatBox,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2217,org.mars_sim.javafx.ChatSafe,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2218,org.mars_sim.javafx.CircularProgressIndicator,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2219,org.mars_sim.javafx.ConstructionWizard,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2220,org.mars_sim.javafx.FXUtilities,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2221,org.mars_sim.javafx.Flyout,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2222,org.mars_sim.javafx.GroupLayoutPane,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2223,org.mars_sim.javafx.MainDesktopManager,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,org.mars_sim.javafx.MainDesktopPane,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
2225,org.mars_sim.javafx.MainScene,mars-sim-3.1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,2,0,0,0
2226,org.mars_sim.javafx.MainSceneMenu,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2227,org.mars_sim.javafx.MainUnitBar,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2228,org.mars_sim.javafx.MainWindowFX,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2229,org.mars_sim.javafx.MarsNode,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2230,org.mars_sim.javafx.QualityGauge,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2231,org.mars_sim.javafx.TicketSubmission,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2232,org.mars_sim.javafx.TransportWizard,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2233,org.mars_sim.javafx.settlement.GreenhouseOperation,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2234,org.mars_sim.javafx.tools.CircularProgressIndicator,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2235,org.mars_sim.javafx.tools.HelloWebView,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2236,org.mars_sim.javafx.tools.JavaFXBrowserWithHistory,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2237,org.mars_sim.javafx.tools.JavaFXUtil,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2238,org.mars_sim.javafx.tools.LongDemo,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2239,org.mars_sim.javafx.tools.Simple3DSphereApp,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2240,org.mars_sim.javafx.tools.TilesDemo,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2241,org.mars_sim.javafx.tools.TilesFxDemo,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2242,org.mars_sim.javafx.tools.TodaysDateWiget,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2243,org.mars_sim.main.MarsProject,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2244,org.mars_sim.main.MarsProjectStarter,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2245,org.mars_sim.main.javafx.MarsProjectJME,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2246,org.mars_sim.mapdata.AppVersion,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2247,org.mars_sim.mapdata.CompressBitmap,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2248,org.mars_sim.mapdata.DecompressXZ,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2249,org.mars_sim.mapdata.FastRGB,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2250,org.mars_sim.mapdata.GeologyMapData,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2251,org.mars_sim.mapdata.IntegerMapData,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2252,org.mars_sim.mapdata.MEGDRMapReader,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2253,org.mars_sim.mapdata.PerformanceTest,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2254,org.mars_sim.mapdata.SurfaceMapData,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2255,org.mars_sim.mapdata.TopoMapData,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2256,org.mars_sim.msp.core.BoundedObject,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,org.mars_sim.msp.core.ClasspathEntityResolver,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2258,org.mars_sim.msp.core.Coordinates,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2259,org.mars_sim.msp.core.GameManager,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2260,org.mars_sim.msp.core.Inventory,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2261,org.mars_sim.msp.core.LocalAreaUtil,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2262,org.mars_sim.msp.core.LogConsolidated,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,org.mars_sim.msp.core.Simulation,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2264,org.mars_sim.msp.core.SimulationConfig,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2265,org.mars_sim.msp.core.TestCoordinates,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2266,org.mars_sim.msp.core.TestLocalAreaUtil,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2267,org.mars_sim.msp.core.Unit,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2268,org.mars_sim.msp.core.UnitManager,mars-sim-3.1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,2,0,0,0
2269,org.mars_sim.msp.core.astroarts.ATime,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2270,org.mars_sim.msp.core.astroarts.Comet,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,org.mars_sim.msp.core.astroarts.Matrix,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2272,org.mars_sim.msp.core.astroarts.PlanetElm,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2273,org.mars_sim.msp.core.astroarts.PlanetElmP1,mars-sim-3.1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2274,org.mars_sim.msp.core.astroarts.PlanetElmP2,mars-sim-3.1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2275,org.mars_sim.msp.core.astroarts.PlanetExp,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2276,org.mars_sim.msp.core.astroarts.PlanetExpP0,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2277,org.mars_sim.msp.core.astroarts.PlanetExpP1,mars-sim-3.1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2278,org.mars_sim.msp.core.astroarts.PlanetExpP2,mars-sim-3.1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2279,org.mars_sim.msp.core.astroarts.TimeSpan,mars-sim-3.1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2280,org.mars_sim.msp.core.astroarts.Xyz,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2281,org.mars_sim.msp.core.equipment.ContainerUtil,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2282,org.mars_sim.msp.core.equipment.EVASuit,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2283,org.mars_sim.msp.core.events.HistoricalEvent,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,org.mars_sim.msp.core.events.HistoricalEventManager,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2285,org.mars_sim.msp.core.events.SimpleEvent,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,org.mars_sim.msp.core.foodProduction.FoodProductionConfig,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2287,org.mars_sim.msp.core.foodProduction.FoodProductionProcess,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2288,org.mars_sim.msp.core.foodProduction.FoodProductionProcessInfo,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2289,org.mars_sim.msp.core.fxgl.SimWorld,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2290,org.mars_sim.msp.core.hazard.HazardEvent,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2291,org.mars_sim.msp.core.interplanetary.transport.TransportEvent,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2292,org.mars_sim.msp.core.interplanetary.transport.resupply.Resupply,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2293,org.mars_sim.msp.core.interplanetary.transport.resupply.ResupplyConfig,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2294,org.mars_sim.msp.core.interplanetary.transport.resupply.ResupplyUtil,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2295,org.mars_sim.msp.core.interplanetary.transport.settlement.ArrivingSettlement,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,org.mars_sim.msp.core.interplanetary.transport.settlement.ArrivingSettlementUtil,mars-sim-3.1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2297,org.mars_sim.msp.core.location.LocationTag,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2298,org.mars_sim.msp.core.malfunction.Malfunction,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2299,org.mars_sim.msp.core.malfunction.MalfunctionEvent,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2300,org.mars_sim.msp.core.malfunction.MalfunctionManager,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2301,org.mars_sim.msp.core.manufacture.ManufactureConfig,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2302,org.mars_sim.msp.core.manufacture.ManufactureProcess,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2303,org.mars_sim.msp.core.manufacture.ManufactureProcessInfo,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2304,org.mars_sim.msp.core.manufacture.ManufactureUtil,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2305,org.mars_sim.msp.core.mars.DailyWeather,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2306,org.mars_sim.msp.core.mars.DustStorm,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2307,org.mars_sim.msp.core.mars.Landmark,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,org.mars_sim.msp.core.mars.MeteoriteModule,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2309,org.mars_sim.msp.core.mars.RandomMineralMap,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2310,org.mars_sim.msp.core.mars.SurfaceFeatures,mars-sim-3.1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2311,org.mars_sim.msp.core.mars.TerrainElevation,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2312,org.mars_sim.msp.core.mars.Weather,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2313,org.mars_sim.msp.core.memory.MemoryLayoutSpecification,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2314,org.mars_sim.msp.core.memory.MemoryMeter,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2315,org.mars_sim.msp.core.person.Chatter,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,org.mars_sim.msp.core.person.CircadianClock,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2317,org.mars_sim.msp.core.person.CrewConfig,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2318,org.mars_sim.msp.core.person.Gene,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,org.mars_sim.msp.core.person.Person,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2320,org.mars_sim.msp.core.person.PersonConfig,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2321,org.mars_sim.msp.core.person.PhysicalCondition,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2322,org.mars_sim.msp.core.person.PhysicalModel,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2323,org.mars_sim.msp.core.person.Training,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,org.mars_sim.msp.core.person.ai.MBTIPersonality,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2325,org.mars_sim.msp.core.person.ai.Mind,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2326,org.mars_sim.msp.core.person.ai.NaturalAttributeManager,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2327,org.mars_sim.msp.core.person.ai.XORNeuronApp,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2328,org.mars_sim.msp.core.person.ai.job.Job,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2329,org.mars_sim.msp.core.person.ai.job.JobHistory,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,org.mars_sim.msp.core.person.ai.mission.AreologyFieldStudy,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2331,org.mars_sim.msp.core.person.ai.mission.BiologyFieldStudy,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2332,org.mars_sim.msp.core.person.ai.mission.BuildingConstructionMission,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0
2333,org.mars_sim.msp.core.person.ai.mission.BuildingSalvageMission,mars-sim-3.1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2334,org.mars_sim.msp.core.person.ai.mission.CollectIce,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,org.mars_sim.msp.core.person.ai.mission.CollectRegolith,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,org.mars_sim.msp.core.person.ai.mission.CollectResourcesMission,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2337,org.mars_sim.msp.core.person.ai.mission.EmergencySupply,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2338,org.mars_sim.msp.core.person.ai.mission.Exploration,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2339,org.mars_sim.msp.core.person.ai.mission.MeteorologyFieldStudy,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2340,org.mars_sim.msp.core.person.ai.mission.Mining,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2341,org.mars_sim.msp.core.person.ai.mission.Mission,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0
2342,org.mars_sim.msp.core.person.ai.mission.MissionHistoricalEvent,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2343,org.mars_sim.msp.core.person.ai.mission.MissionManager,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2344,org.mars_sim.msp.core.person.ai.mission.MissionPlanning,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2345,org.mars_sim.msp.core.person.ai.mission.RescueSalvageVehicle,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2346,org.mars_sim.msp.core.person.ai.mission.RoverMission,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2347,org.mars_sim.msp.core.person.ai.mission.Trade,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2348,org.mars_sim.msp.core.person.ai.mission.TradeUtil,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2349,org.mars_sim.msp.core.person.ai.mission.TravelToSettlement,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2350,org.mars_sim.msp.core.person.ai.mission.VehicleMission,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0
2351,org.mars_sim.msp.core.person.ai.mission.meta.AreologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2352,org.mars_sim.msp.core.person.ai.mission.meta.BiologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2353,org.mars_sim.msp.core.person.ai.mission.meta.BuildingConstructionMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2354,org.mars_sim.msp.core.person.ai.mission.meta.BuildingSalvageMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2355,org.mars_sim.msp.core.person.ai.mission.meta.EmergencySupplyMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2356,org.mars_sim.msp.core.person.ai.mission.meta.ExplorationMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2357,org.mars_sim.msp.core.person.ai.mission.meta.MeteorologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2358,org.mars_sim.msp.core.person.ai.mission.meta.MiningMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2359,org.mars_sim.msp.core.person.ai.mission.meta.RescueSalvageVehicleMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2360,org.mars_sim.msp.core.person.ai.mission.meta.TradeMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2361,org.mars_sim.msp.core.person.ai.mission.meta.TravelToSettlementMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2362,org.mars_sim.msp.core.person.ai.role.RoleUtil,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
